DATETIME,Cortez-Jones Creek/Marine 138 KV (LPI_GEN_EARLY),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
04/15/2024 16:40:00,-11.8,17,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 16:45:00,-10.666667,17,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 16:50:00,-8,17,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 16:55:00,-10.2,17,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:00:00,-13.25,17,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:05:00,-13.4,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:10:00,-11.5,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:15:00,-13.6,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:20:00,-15,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:25:00,-13.75,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:30:00,-14.5,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:35:00,-13.75,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:40:00,-12.4,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:45:00,-12.6,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:50:00,-15.5,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 17:55:00,-16.4,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:00:00,-15.6,18,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:05:00,-16.25,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:10:00,-16.666667,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:15:00,-17,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:20:00,-16.75,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:25:00,-17.333333,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:30:00,-17,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:35:00,-17,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:40:00,-16.5,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:45:00,-15.6,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:50:00,-18.75,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 18:55:00,-17.333333,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:00:00,-14,19,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:05:00,-16.4,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:10:00,-18,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:15:00,-16.6,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:20:00,-18,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:25:00,-17.2,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:30:00,-17,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:35:00,-16.6,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:40:00,-16.25,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:45:00,-17.6,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:50:00,-18,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 19:55:00,-16.4,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:00:00,-17.2,20,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:05:00,-18,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:10:00,-16.8,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:15:00,-15.8,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:20:00,-16,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:25:00,-17.2,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:30:00,-17.8,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:35:00,-18,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:40:00,-18.6,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:45:00,-16.4,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:50:00,-16.75,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 20:55:00,-17.75,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:00:00,-16.25,21,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:05:00,-18,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:10:00,-19,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:15:00,-17,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:20:00,-17.2,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:25:00,-16.6,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:30:00,-16.2,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:35:00,-16.666667,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:40:00,-16.25,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:45:00,-15.5,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:50:00,-17.2,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 21:55:00,-17.6,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 22:00:00,-18.2,22,04/15/2024,WDPEAK,APRIL,2024
04/15/2024 22:05:00,-16,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:10:00,-16.4,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:15:00,-19,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:20:00,-16.2,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:25:00,-16.4,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:30:00,-17,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:35:00,-16.2,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:40:00,-17.5,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:45:00,-17.4,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:50:00,-17,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 22:55:00,-17.333333,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:00:00,-16.5,23,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:05:00,-15.5,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:10:00,-15.2,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:15:00,-15.6,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:20:00,-16.25,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:25:00,-15,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:30:00,-16.4,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:35:00,-15,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:40:00,-15.2,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:45:00,-17,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:50:00,-15.25,24,04/15/2024,OFFPEAK,APRIL,2024
04/15/2024 23:55:00,-16,24,04/15/2024,OFFPEAK,APRIL,2024
04/16/2024 00:00:00,-16.4,24,04/15/2024,OFFPEAK,APRIL,2024
04/16/2024 00:05:00,-17.6,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:10:00,-18.2,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:15:00,-18,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:20:00,-16.2,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:25:00,-17.8,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:30:00,-17.75,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:35:00,-18.75,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:40:00,-18,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:45:00,-19,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:50:00,-19.8,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 00:55:00,-18.2,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:00:00,-17,1,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:05:00,-19,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:10:00,-18.2,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:15:00,-18.8,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:20:00,-18.4,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:25:00,-16.6,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:30:00,-17.5,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:35:00,-18,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:40:00,-18.4,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:45:00,-18,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:50:00,-18.4,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 01:55:00,-18.2,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:00:00,-20,2,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:05:00,-19.5,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:10:00,-18,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:15:00,-19,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:20:00,-18.8,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:25:00,-18.4,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:30:00,-18,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:35:00,-18.2,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:40:00,-18,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:45:00,-19.8,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:50:00,-18,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 02:55:00,-18.5,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:00:00,-19,3,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:05:00,-19,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:10:00,-17.75,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:15:00,-18,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:20:00,-18.8,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:25:00,-18.4,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:30:00,-19.8,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:35:00,-18.4,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:40:00,-17.2,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:45:00,-18.4,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:50:00,-17.4,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 03:55:00,-17.8,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:00:00,-18.25,4,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:05:00,-18,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:10:00,-18.5,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:15:00,-16.333333,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:20:00,-16.8,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:25:00,-18.75,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:30:00,-18,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:35:00,-18,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:40:00,-18.4,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:45:00,-18,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:50:00,-17.2,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 04:55:00,-16.6,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:00:00,-16.4,5,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:05:00,-18.2,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:10:00,-17,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:15:00,-18.8,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:20:00,-17.6,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:25:00,-16.4,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:30:00,-17.2,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:35:00,-16.8,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:40:00,-16.75,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:45:00,-17,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:50:00,-17,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 05:55:00,-17.6,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 06:00:00,-16.25,6,04/16/2024,OFFPEAK,APRIL,2024
04/16/2024 06:05:00,-17.6,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:10:00,-18.8,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:15:00,-18,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:20:00,-18.6,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:25:00,-17.25,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:30:00,-17,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:35:00,-17.5,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:40:00,-17.2,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:45:00,-18,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:50:00,-18,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 06:55:00,-17,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:00:00,-16.5,7,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:05:00,-17.8,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:10:00,-17.4,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:15:00,-17.2,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:20:00,-17.4,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:25:00,-16.2,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:30:00,-16.8,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:35:00,-17.4,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:40:00,-17,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:45:00,-17,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:50:00,-17,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 07:55:00,-17,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:00:00,-17.4,8,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:05:00,-17.8,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:10:00,-17.4,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:15:00,-16.2,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:20:00,-16.8,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:25:00,-16.4,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:30:00,-16.6,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:35:00,-16,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:40:00,-15.8,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:45:00,-15.6,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:50:00,-15.6,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 08:55:00,-15.8,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:00:00,-15.25,9,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:05:00,-14.8,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:10:00,-15,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:15:00,-15.25,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:20:00,-15.6,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:25:00,-13,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:30:00,-13.8,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:35:00,-13,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:40:00,-13.2,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:45:00,-14.5,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:50:00,-15.6,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 09:55:00,-14.8,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:00:00,-13.8,10,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:05:00,-14.6,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:10:00,-14.2,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:15:00,-14.2,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:20:00,-13.4,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:25:00,-13.5,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:30:00,-12.2,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:35:00,-12,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:40:00,-12.75,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:45:00,-12.25,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:50:00,-12.666667,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 10:55:00,-13.6,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:00:00,-14.4,11,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:05:00,-13.8,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:10:00,-14.2,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:15:00,-13,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:20:00,-14,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:25:00,-12,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:30:00,-12,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:35:00,-13.666667,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:40:00,-14.5,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:45:00,-14.2,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:50:00,-14.4,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 11:55:00,-15,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:00:00,-12.6,12,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:05:00,-14.6,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:10:00,-13.4,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:15:00,-12.2,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:20:00,-13.75,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:25:00,-14.6,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:30:00,-15.2,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:35:00,-15.6,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:40:00,-14.2,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:45:00,-15,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:50:00,-14.25,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 12:55:00,-14.75,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:00:00,-16.4,13,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:05:00,-14.4,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:10:00,-14.75,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:15:00,-16,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:20:00,-17.4,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:25:00,-16.2,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:30:00,-16.5,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:35:00,-16.2,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:40:00,-15.8,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:45:00,-16.2,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:50:00,-16,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 13:55:00,-14.75,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:00:00,-15.2,14,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:05:00,-15.5,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:10:00,-15.5,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:15:00,-13.4,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:20:00,-14.6,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:25:00,-15.5,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:30:00,-15,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:35:00,-15.6,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:40:00,-14.75,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:45:00,-14.6,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:50:00,-16.6,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 14:55:00,-15.6,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:00:00,-16.4,15,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:05:00,-14,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:10:00,-14.6,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:15:00,-15.6,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:20:00,-14.75,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:25:00,-14.75,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:30:00,-15.6,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:35:00,-16,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:40:00,-15.2,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:45:00,-14.6,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:50:00,-16.75,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 15:55:00,-17,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:00:00,-14.8,16,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:05:00,-17.4,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:10:00,-17.25,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:15:00,-16.4,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:20:00,-16.4,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:25:00,-17.5,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:30:00,-17,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:35:00,-17,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:40:00,-15.8,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:45:00,-17.4,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:50:00,-19,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 16:55:00,-17.4,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:00:00,-17.2,17,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:05:00,-18.6,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:10:00,-17.6,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:15:00,-17.6,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:20:00,-17.2,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:25:00,-17.2,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:30:00,-18,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:35:00,-17,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:40:00,-18,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:45:00,-19.4,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:50:00,-17.4,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 17:55:00,-17.8,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:00:00,-18.8,18,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:05:00,-17.8,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:10:00,-18.6,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:15:00,-18.75,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:20:00,-18.4,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:25:00,-17.8,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:30:00,-17.2,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:35:00,-18.6,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:40:00,-18.6,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:45:00,-17.2,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:50:00,-17.8,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 18:55:00,-18.4,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:00:00,-14.2,19,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:05:00,-15.25,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:10:00,-16,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:15:00,-16.666667,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:20:00,-16,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:25:00,-14.75,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:30:00,-16.5,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:35:00,-16.25,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:40:00,-16.4,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:45:00,-15.6,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:50:00,-14.6,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 19:55:00,-16.2,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 20:00:00,-15.4,20,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 20:05:00,-13,21,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 20:10:00,-14,21,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 20:15:00,-13.6,21,04/16/2024,WDPEAK,APRIL,2024
04/16/2024 20:20:00,-15,21,04/16/2024,WDPEAK,APRIL,2024
